Training Epochs,AverageReturn,NormReturn,L_Act,L_Crit,Weight,kl
72,120.5,0.42575479815930256,27.800865898513795,0.010042304823570885,0.5,1.0
73,132.8,0.4717722324067492,27.82298696556091,0.01017244015277829,0.5,1.0
74,141.5,0.5043211493134797,27.820408841323854,0.009860935754992533,0.5,1.0
75,120.1,0.42425829623255634,27.830002361488344,0.010381878884602338,0.5,1.0
76,131.4,0.4665344756631374,27.849364021492004,0.009568024982779753,0.5,1.0
77,116.0,0.4089191514834075,27.820188669967653,0.008199300205986948,0.5,1.0
78,141.9,0.505817651240226,27.798570320892335,0.008924664494895842,0.5,1.0
79,123.0,0.4351079352014665,27.787058270454406,0.008173027662734967,0.5,1.0
80,97.8,0.340828313816454,27.79795515537262,0.007828395426028874,0.5,1.0
81,120.2,0.4246324217142429,27.803380774879457,0.007413185899343807,0.5,1.0
82,136.6,0.4859890007108384,27.811576473617553,0.007011034478479996,0.5,1.0
83,118.3,0.4175240375621983,27.797374055480958,0.007113191428047139,0.5,1.0
84,152.9,0.5469714542257473,27.792001378059386,0.006341237810021267,0.5,1.0
85,126.3,0.4474540760971229,27.79658499221802,0.006754107100446709,0.5,1.0
86,124.9,0.44221631935351113,27.80330413970947,0.006454142851801589,0.5,1.0
87,136.7,0.4863631261925249,27.81223358039856,0.006272968669875991,0.5,1.0
88,129.4,0.45905196602940623,27.79830338230133,0.006415298093215097,0.5,1.0
89,128.1,0.45418833476748094,27.798539428329466,0.0060157865235582,0.5,1.0
90,145.2,0.5181637921358824,27.80031688308716,0.00592584925693227,0.5,1.0
91,142.7,0.5088106550937184,27.80177409915924,0.005730966405686922,0.5,1.0
92,117.9,0.4160275356354521,27.83266858730316,0.005794531444634776,0.5,1.0
93,131.3,0.46616035018145086,27.8265332572937,0.005912435740663204,0.5,1.0
94,119.9,0.4235100452691833,27.828698425102235,0.005863916501379572,0.5,1.0
95,138.1,0.49160088293613674,27.828380082702637,0.00575982748962706,0.5,1.0
96,141.7,0.5050694002768528,27.823680480766296,0.0055092602287884805,0.5,1.0
97,127.4,0.4515694563956751,27.838466247367858,0.005450055570621043,0.5,1.0
98,129.6,0.4598002169927793,27.854151840400696,0.005616860273480415,0.5,1.0
99,125.3,0.44371282128025735,27.85695684490204,0.005700501744344365,0.5,1.0
